originalTid,ovr,pick,pot,round,skills,tid,year,pid
25,29,22,59,1,[],25,2170,11211
24,27,4,55,2,[],24,2170,11212
14,25,22,51,2,[],14,2170,11213
11,28,25,58,1,[],11,2170,11214
19,32,10,56,2,[],19,2170,11215
23,40,12,62,1,['B'],23,2170,11216
0,47,7,68,1,[],0,2170,11217
-1,27,0,42,0,[],-1,2170,11218
22,37,1,57,2,[],22,2170,11219
-1,26,0,42,0,[],-1,2170,11220
-1,26,0,41,0,[],-1,2170,11221
-1,23,0,51,0,[],-1,2170,11222
4,51,3,68,1,"['B', 'Ps']",4,2170,11223
-1,24,0,45,0,[],-1,2170,11224
15,34,28,59,1,[],15,2170,11225
9,28,29,45,2,[],9,2170,11226
13,50,6,67,1,[],13,2170,11227
20,39,11,63,1,[],20,2170,11228
10,27,21,54,2,[],10,2170,11229
27,33,19,52,2,[],27,2170,11230
8,40,19,60,1,[],8,2170,11231
16,36,27,58,1,[],16,2170,11232
9,39,29,57,1,[],9,2170,11233
26,59,2,76,1,"['3', 'B', 'Dp', 'Ps']",26,2170,11234
25,34,20,55,2,[],25,2170,11235
4,39,5,57,2,[],4,2170,11236
5,51,9,65,1,[],5,2170,11237
17,42,24,59,1,[],17,2170,11238
22,60,4,66,1,"['B', 'Ps']",22,2170,11239
5,38,9,56,2,[],5,2170,11240
12,37,17,55,2,[],12,2170,11241
13,41,3,59,2,[],13,2170,11242
1,35,26,55,2,[],1,2170,11243
18,43,7,55,2,[],18,2170,11244
-1,24,0,33,0,[],-1,2170,11245
8,37,23,54,2,[],8,2170,11246
-1,26,0,39,0,[],-1,2170,11247
-1,24,0,33,0,[],-1,2170,11248
-1,25,0,34,0,[],-1,2170,11249
21,39,3,66,1,[],21,2171,11250
4,40,1,68,1,[],4,2171,11251
17,33,27,56,1,[],17,2171,11252
24,36,4,63,1,[],24,2171,11253
19,28,19,52,2,[],19,2171,11254
27,26,10,55,2,[],27,2171,11255
13,30,21,58,1,[],13,2171,11256
11,31,18,58,1,[],11,2171,11257
19,33,20,58,1,[],19,2171,11258
10,32,15,59,1,[],10,2171,11259
20,25,14,55,2,[],20,2171,11260
26,28,26,57,1,[],26,2171,11261
14,30,7,55,2,[],14,2171,11262
29,25,25,58,1,[],29,2171,11263
15,28,15,54,2,[],15,2171,11264
18,27,24,58,1,[],18,2171,11265
-1,22,0,44,0,[],-1,2171,11266
25,28,8,55,2,[],25,2171,11267
2,29,13,54,2,[],2,2171,11268
1,26,6,56,2,[],1,2171,11269
22,33,17,58,1,[],22,2171,11270
13,26,18,54,2,[],13,2171,11271
-1,20,0,40,0,[],-1,2171,11272
27,35,10,59,1,[],27,2171,11273
4,31,4,55,2,[],4,2171,11274
20,32,16,59,1,[],20,2171,11275
2,32,13,59,1,[],2,2171,11276
5,34,11,60,1,[],5,2171,11277
6,29,22,58,1,[],6,2171,11278
23,29,3,56,2,[],23,2171,11279
10,27,16,54,2,[],10,2171,11280
24,27,2,57,2,[],24,2171,11281
0,29,19,59,1,[],0,2171,11282
21,28,5,56,2,[],21,2171,11283
8,32,12,60,1,[],8,2171,11284
-1,27,0,46,0,[],-1,2171,11285
11,29,21,55,2,[],11,2171,11286
8,33,12,56,2,[],8,2171,11287
23,38,5,64,1,[],23,2171,11288
0,33,20,55,2,[],0,2171,11289
12,35,28,58,1,[],12,2171,11290
15,40,14,60,1,[],15,2171,11291
26,29,26,54,2,[],26,2171,11292
-1,24,0,43,0,[],-1,2171,11293
16,31,22,54,2,[],16,2171,11294
25,38,8,62,1,[],25,2171,11295
22,31,17,56,2,[],22,2171,11296
16,34,23,60,1,[],16,2171,11297
1,45,6,63,1,[],1,2171,11298
3,35,29,58,1,[],3,2171,11299
-1,27,0,47,0,[],-1,2171,11300
12,26,28,48,2,[],12,2171,11301
18,25,25,54,2,[],18,2171,11302
28,55,2,65,1,['R'],28,2171,11303
7,50,9,60,1,"['A', 'B', 'Dp']",7,2171,11304
14,46,7,62,1,[],14,2171,11305
28,39,1,59,2,[],28,2171,11306
-1,25,0,43,0,[],-1,2171,11307
5,38,11,57,2,[],5,2171,11308
3,31,29,49,2,[],3,2171,11309
-1,26,0,43,0,[],-1,2171,11310
6,35,23,56,2,[],6,2171,11311
7,41,9,58,2,[],7,2171,11312
-1,36,0,46,0,"['Di', 'Po']",-1,2171,11313
29,36,24,55,2,[],29,2171,11314
9,44,30,55,1,[],9,2171,11315
17,34,27,50,2,[],17,2171,11316
-1,28,0,40,0,[],-1,2171,11317
9,31,30,42,2,[],9,2171,11318
-1,20,0,32,0,[],-1,2171,11319
23,51,3,67,1,"['3', 'B']",23,2172,11320
14,50,1,74,1,['B'],14,2172,11321
21,33,20,59,1,[],21,2172,11322
1,46,4,67,1,['B'],1,2172,11323
8,32,17,60,1,[],8,2172,11324
20,39,7,62,1,[],20,2172,11325
19,31,28,57,1,[],19,2172,11326
6,31,12,62,1,[],6,2172,11327
14,29,6,54,2,[],14,2172,11328
16,34,23,57,1,[],16,2172,11329
19,25,28,44,2,[],19,2172,11330
4,26,12,53,2,[],4,2172,11331
27,35,11,61,1,"['A', 'Dp']",27,2172,11332
25,30,5,54,2,[],25,2172,11333
25,37,6,66,1,[],25,2172,11334
1,28,2,55,2,[],1,2172,11335
17,25,26,50,2,[],17,2172,11336
2,25,11,54,2,[],2,2172,11337
0,47,2,73,1,['B'],0,2172,11338
17,31,26,57,1,[],17,2172,11339
27,26,10,53,2,[],27,2172,11340
29,31,14,61,1,[],29,2172,11341
7,22,21,53,2,[],7,2172,11342
18,30,25,49,2,[],18,2172,11343
-1,18,0,38,0,[],-1,2172,11344
29,28,14,52,2,[],29,2172,11345
13,23,16,53,2,[],13,2172,11346
5,25,4,55,2,[],5,2172,11347
16,24,23,52,2,[],16,2172,11348
10,24,7,55,2,[],10,2172,11349
3,20,30,45,2,[],3,2172,11350
22,32,27,57,1,[],22,2172,11351
4,34,13,61,1,[],4,2172,11352
15,31,29,56,1,[],15,2172,11353
26,21,24,52,2,[],26,2172,11354
24,32,15,54,2,[],24,2172,11355
0,34,3,56,2,[],0,2172,11356
24,38,15,61,1,[],24,2172,11357
11,36,22,60,1,[],11,2172,11358
22,27,27,50,2,[],22,2172,11359
6,30,13,55,2,[],6,2172,11360
21,26,17,56,2,[],21,2172,11361
26,36,24,59,1,[],26,2172,11362
10,39,8,64,1,[],10,2172,11363
28,42,9,62,1,[],28,2172,11364
18,34,25,60,1,[],18,2172,11365
-1,24,0,45,0,[],-1,2172,11366
28,33,9,54,2,[],28,2172,11367
11,27,22,54,2,[],11,2172,11368
7,36,21,61,1,[],7,2172,11369
-1,25,0,45,0,[],-1,2172,11370
15,26,29,47,2,[],15,2172,11371
12,35,19,62,1,[],12,2172,11372
3,40,30,57,1,[],3,2172,11373
12,37,18,54,2,[],12,2172,11374
-1,25,0,44,0,[],-1,2172,11375
5,55,5,67,1,"['B', 'Dp']",5,2172,11376
2,48,10,61,1,[],2,2172,11377
-1,25,0,41,0,[],-1,2172,11378
20,36,8,57,2,[],20,2172,11379
-1,31,0,43,0,[],-1,2172,11380
8,34,20,55,2,[],8,2172,11381
23,44,1,59,2,[],23,2172,11382
-1,28,0,40,0,[],-1,2172,11383
-1,27,0,36,0,[],-1,2172,11384
13,50,16,58,1,[],13,2172,11385
9,48,18,59,1,[],9,2172,11386
9,31,19,51,2,[],9,2172,11387
-1,30,0,42,0,[],-1,2172,11388
-1,17,0,26,0,[],-1,2172,11389
15,44,1,70,1,[],15,2173,11390
29,38,14,62,1,[],29,2173,11391
19,25,25,52,2,[],19,2173,11392
19,30,25,60,1,[],19,2173,11393
27,41,6,64,1,[],27,2173,11394
1,38,2,68,1,"['Di', 'Po', 'R']",1,2173,11395
21,36,11,63,1,[],21,2173,11396
21,29,10,54,2,[],21,2173,11397
14,38,3,68,1,[],14,2173,11398
20,35,10,64,1,[],20,2173,11399
2,20,22,54,2,[],2,2173,11400
10,31,8,55,2,[],10,2173,11401
24,34,21,61,1,[],24,2173,11402
11,31,16,63,1,[],11,2173,11403
4,32,1,58,2,[],4,2173,11404
5,24,18,54,2,[],5,2173,11405
25,39,8,64,1,[],25,2173,11406
26,31,26,59,1,[],26,2173,11407
29,27,16,54,2,[],29,2173,11408
8,32,23,61,1,[],8,2173,11409
7,32,17,62,1,[],7,2173,11410
15,28,7,56,2,[],15,2173,11411
2,31,22,60,1,[],2,2173,11412
8,23,23,52,2,[],8,2173,11413
23,29,2,57,2,[],23,2173,11414
16,27,15,54,2,[],16,2173,11415
0,23,12,55,2,[],0,2173,11416
27,28,4,57,2,[],27,2173,11417
13,29,24,60,1,[],13,2173,11418
11,27,14,54,2,[],11,2173,11419
0,36,12,63,1,[],0,2173,11420
13,27,24,52,2,[],13,2173,11421
14,28,11,55,2,[],14,2173,11422
-1,22,0,39,0,[],-1,2173,11423
20,26,9,56,2,[],20,2173,11424
6,51,7,66,1,[],6,2173,11425
25,36,6,57,2,[],25,2173,11426
-1,29,0,47,0,[],-1,2173,11427
4,52,4,66,1,[],4,2173,11428
-1,29,0,49,0,[],-1,2173,11429
22,36,27,61,1,[],22,2173,11430
3,33,29,48,2,[],3,2173,11431
26,27,26,53,2,[],26,2173,11432
6,35,3,59,2,[],6,2173,11433
22,29,27,51,2,[],22,2173,11434
16,45,15,62,1,[],16,2173,11435
-1,23,0,49,0,[],-1,2173,11436
17,29,13,58,2,[],17,2173,11437
28,44,20,61,1,['B'],28,2173,11438
18,29,30,52,2,[],18,2173,11439
3,39,29,58,1,[],3,2173,11440
12,26,28,52,2,[],12,2173,11441
-1,26,0,46,0,[],-1,2173,11442
10,51,9,64,1,[],10,2173,11443
1,39,5,59,2,[],1,2173,11444
28,37,19,56,2,[],28,2173,11445
-1,25,0,42,0,[],-1,2173,11446
17,49,13,63,1,['Ps'],17,2173,11447
12,44,28,59,1,[],12,2173,11448
-1,28,0,47,0,[],-1,2173,11449
-1,25,0,35,0,[],-1,2173,11450
23,54,5,65,1,['B'],23,2173,11451
18,46,30,57,1,[],18,2173,11452
9,34,20,49,2,[],9,2173,11453
9,47,19,60,1,['R'],9,2173,11454
5,50,18,63,1,['A'],5,2173,11455
-1,35,0,46,0,[],-1,2173,11456
24,42,21,55,2,[],24,2173,11457
7,40,17,55,2,[],7,2173,11458
-1,23,0,33,0,[],-1,2173,11459
21,31,1,54,2,[],21,2174,11460
0,45,1,67,1,[],0,2174,11461
15,34,11,60,1,[],15,2174,11462
10,47,3,70,1,"['A', 'B']",10,2174,11463
18,29,30,55,1,[],18,2174,11464
2,32,9,61,1,[],2,2174,11465
7,32,13,59,1,[],7,2174,11466
1,32,16,58,1,[],1,2174,11467
4,33,5,63,1,[],4,2174,11468
25,29,14,59,1,[],25,2174,11469
19,27,25,57,1,[],19,2174,11470
27,43,7,60,1,['B'],27,2174,11471
23,41,4,63,1,['B'],23,2174,11472
17,34,21,56,1,[],17,2174,11473
26,29,28,55,1,[],26,2174,11474
2,23,9,54,2,[],2,2174,11475
17,24,21,49,2,[],17,2174,11476
12,28,24,57,1,[],12,2174,11477
1,21,14,51,2,[],1,2174,11478
4,25,3,55,2,[],4,2174,11479
27,26,5,54,2,[],27,2174,11480
14,21,27,42,2,[],14,2174,11481
6,34,10,60,1,[],6,2174,11482
29,36,6,62,1,[],29,2174,11483
24,27,19,49,2,[],24,2174,11484
21,35,2,65,1,[],21,2174,11485
0,27,6,54,2,[],0,2174,11486
15,24,11,54,2,[],15,2174,11487
5,30,26,56,1,[],5,2174,11488
28,32,18,57,1,[],28,2174,11489
3,22,28,43,2,[],3,2174,11490
13,24,13,51,2,[],13,2174,11491
11,33,12,59,1,['A'],11,2174,11492
29,27,4,54,2,[],29,2174,11493
11,24,12,52,2,[],11,2174,11494
6,30,8,56,2,[],6,2174,11495
3,36,29,57,1,[],3,2174,11496
-1,20,0,39,0,[],-1,2174,11497
-1,22,0,40,0,[],-1,2174,11498
18,18,30,42,2,[],18,2174,11499
16,37,17,60,1,[],16,2174,11500
13,36,15,61,1,[],13,2174,11501
10,31,10,55,2,[],10,2174,11502
20,29,20,51,2,[],20,2174,11503
5,28,25,43,2,[],5,2174,11504
28,28,18,52,2,[],28,2174,11505
22,27,23,49,2,[],22,2174,11506
24,37,20,58,1,[],24,2174,11507
19,24,26,44,2,[],19,2174,11508
23,31,2,57,2,[],23,2174,11509
-1,17,0,35,0,[],-1,2174,11510
14,34,27,57,1,[],14,2174,11511
12,28,24,49,2,[],12,2174,11512
8,35,7,57,2,[],8,2174,11513
7,32,16,54,2,[],7,2174,11514
8,47,8,63,1,['B'],8,2174,11515
20,42,19,59,1,[],20,2174,11516
25,33,15,55,2,[],25,2174,11517
9,38,23,60,1,[],9,2174,11518
9,32,22,50,2,[],9,2174,11519
-1,20,0,32,0,[],-1,2174,11520
16,34,17,52,2,[],16,2174,11521
26,31,29,44,2,[],26,2174,11522
22,46,22,57,1,[],22,2174,11523
-1,24,0,36,0,[],-1,2174,11524
-1,23,0,33,0,[],-1,2174,11525
-1,23,0,32,0,[],-1,2174,11526
-1,28,0,39,0,[],-1,2174,11527
-1,18,0,27,0,[],-1,2174,11528
-1,22,0,34,0,[],-1,2174,11529
13,37,13,61,1,[],13,2175,11530
29,34,16,59,1,[],29,2175,11531
27,35,12,62,1,[],27,2175,11532
19,30,21,56,1,[],19,2175,11533
7,45,2,67,1,['B'],7,2175,11534
0,32,18,58,1,[],0,2175,11535
20,40,10,61,1,[],20,2175,11536
17,27,17,49,2,[],17,2175,11537
8,38,5,64,1,[],8,2175,11538
29,27,16,49,2,[],29,2175,11539
4,34,6,64,1,[],4,2175,11540
18,30,30,54,1,[],18,2175,11541
28,40,3,64,1,[],28,2175,11542
14,34,8,63,1,[],14,2175,11543
11,22,22,47,2,[],11,2175,11544
17,34,17,57,1,[],17,2175,11545
14,27,9,54,2,[],14,2175,11546
2,26,7,54,2,[],2,2175,11547
21,37,4,64,1,[],21,2175,11548
2,36,7,64,1,[],2,2175,11549
3,29,28,55,1,[],3,2175,11550
1,31,14,61,1,[],1,2175,11551
0,26,18,50,2,[],0,2175,11552
12,32,25,55,1,[],12,2175,11553
10,22,8,55,2,[],10,2175,11554
1,20,15,53,2,[],1,2175,11555
22,19,24,47,2,[],22,2175,11556
22,31,22,56,1,[],22,2175,11557
16,29,26,56,1,[],16,2175,11558
6,31,15,60,1,[],6,2175,11559
-1,19,0,38,0,[],-1,2175,11560
27,21,12,53,2,[],27,2175,11561
5,26,23,57,1,[],5,2175,11562
24,29,19,57,1,[],24,2175,11563
15,38,11,61,1,[],15,2175,11564
-1,24,0,42,0,[],-1,2175,11565
5,27,23,48,2,[],5,2175,11566
26,24,27,45,2,[],26,2175,11567
25,37,20,58,1,[],25,2175,11568
7,33,6,55,2,[],7,2175,11569
16,28,25,47,2,[],16,2175,11570
23,33,2,56,2,[],23,2175,11571
23,55,1,71,1,['B'],23,2175,11572
25,30,21,47,2,[],25,2175,11573
20,29,11,55,2,[],20,2175,11574
8,32,4,56,2,[],8,2175,11575
13,26,14,54,2,[],13,2175,11576
18,24,30,44,2,[],18,2175,11577
26,29,27,58,1,[],26,2175,11578
11,34,24,58,1,[],11,2175,11579
4,30,5,57,2,[],4,2175,11580
-1,21,0,36,0,[],-1,2175,11581
12,27,26,47,2,[],12,2175,11582
6,34,13,55,2,[],6,2175,11583
19,31,20,50,2,[],19,2175,11584
28,37,3,57,2,['3'],28,2175,11585
10,45,9,65,1,[],10,2175,11586
9,37,29,57,1,[],9,2175,11587
-1,20,0,34,0,[],-1,2175,11588
15,35,10,55,2,[],15,2175,11589
24,31,19,52,2,[],24,2175,11590
3,28,28,44,2,[],14,2175,11591
-1,27,0,42,0,[],-1,2175,11592
21,43,1,56,2,[],21,2175,11593
-1,24,0,35,0,[],-1,2175,11594
9,30,29,45,2,[],9,2175,11595
-1,27,0,43,0,[],-1,2175,11596
-1,25,0,36,0,[],-1,2175,11597
-1,26,0,35,0,[],-1,2175,11598
-1,25,0,41,0,[],-1,2175,11599
3,32,30,54,1,[],3,2176,11600
14,36,1,64,1,[],14,2176,11601
13,33,17,59,1,[],13,2176,11602
27,33,15,59,1,[],27,2176,11603
2,33,13,60,1,[],2,2176,11604
29,23,29,57,1,[],29,2176,11605
12,30,19,59,1,[],12,2176,11606
28,24,4,55,2,[],28,2176,11607
25,26,25,57,1,[],25,2176,11608
11,36,14,59,1,[],11,2176,11609
12,23,20,50,2,[],12,2176,11610
21,27,5,55,2,[],21,2176,11611
16,30,26,56,1,[],16,2176,11612
3,24,30,46,2,[],3,2176,11613
17,34,11,61,1,[],17,2176,11614
15,32,12,61,1,[],15,2176,11615
23,24,8,55,2,[],23,2176,11616
24,24,27,49,2,[],24,2176,11617
5,32,18,59,1,[],5,2176,11618
29,27,29,48,2,[],29,2176,11619
25,26,25,50,2,[],25,2176,11620
17,22,11,54,2,[],17,2176,11621
9,20,24,50,2,[],9,2176,11622
10,29,21,58,1,[],10,2176,11623
-1,22,0,46,0,[],-1,2176,11624
2,24,13,53,2,[],2,2176,11625
20,35,10,60,1,[],20,2176,11626
28,32,5,62,1,[],28,2176,11627
6,25,23,49,2,[],6,2176,11628
7,30,1,55,2,[],7,2176,11629
26,21,15,53,2,[],26,2176,11630
1,31,9,62,1,[],1,2176,11631
16,25,26,49,2,[],16,2176,11632
14,26,2,55,2,[],14,2176,11633
18,29,22,57,1,['Po'],18,2176,11634
13,29,18,53,2,[],13,2176,11635
27,31,14,53,2,[],27,2176,11636
4,32,7,56,2,[],4,2176,11637
10,23,21,54,2,[],10,2176,11638
15,28,12,55,2,[],15,2176,11639
18,25,22,53,2,[],18,2176,11640
19,39,20,59,1,['B'],19,2176,11641
7,50,3,63,1,['B'],7,2176,11642
6,36,23,58,1,[],6,2176,11643
0,32,6,56,2,[],0,2176,11644
5,27,17,54,2,[],5,2176,11645
9,33,24,60,1,[],9,2176,11646
1,32,10,54,2,[],1,2176,11647
24,36,28,57,1,[],24,2176,11648
8,33,3,56,2,[],8,2176,11649
23,40,7,63,1,[],23,2176,11650
0,46,6,63,1,"['B', 'Ps']",0,2176,11651
-1,22,0,43,0,[],-1,2176,11652
8,51,2,63,1,[],8,2176,11653
26,46,16,60,1,[],26,2176,11654
11,33,16,55,2,[],11,2176,11655
-1,33,0,49,0,[],-1,2176,11656
22,33,28,49,2,[],22,2176,11657
20,37,9,55,2,[],20,2176,11658
19,31,19,55,2,['R'],19,2176,11659
21,51,4,63,1,[],21,2176,11660
-1,23,0,35,0,[],-1,2176,11661
4,49,8,62,1,[],4,2176,11662
22,43,27,58,1,[],22,2176,11663
-1,29,0,37,0,[],-1,2176,11664
-1,21,0,37,0,[],-1,2176,11665
-1,26,0,37,0,[],-1,2176,11666
-1,26,0,42,0,[],-1,2176,11667
-1,20,0,31,0,[],-1,2176,11668
-1,31,0,48,0,[],-1,2176,11669
14,34,4,62,1,[],14,2177,11670
12,31,19,58,1,[],12,2177,11671
4,39,10,59,1,[],4,2177,11672
23,37,2,64,1,[],23,2177,11673
8,24,22,48,2,[],8,2177,11674
22,26,29,55,1,[],22,2177,11675
10,31,21,56,1,[],10,2177,11676
20,34,18,58,1,[],20,2177,11677
17,24,8,53,2,[],17,2177,11678
29,28,28,55,1,[],29,2177,11679
26,30,1,55,2,[],26,2177,11680
15,24,13,51,2,[],15,2177,11681
16,34,17,58,1,[],16,2177,11682
7,34,7,61,1,[],7,2177,11683
24,19,30,44,2,[],24,2177,11684
29,22,28,46,2,[],29,2177,11685
19,28,16,60,1,[],19,2177,11686
27,28,24,57,1,[],27,2177,11687
18,20,26,47,2,[],18,2177,11688
11,32,15,59,1,[],11,2177,11689
6,30,11,60,1,[],6,2177,11690
-1,23,0,42,0,[],-1,2177,11691
0,31,23,55,1,[],0,2177,11692
3,31,25,55,1,[],3,2177,11693
12,24,17,50,2,[],12,2177,11694
7,25,6,54,2,[],7,2177,11695
21,36,5,61,1,[],21,2177,11696
-1,19,0,38,0,[],-1,2177,11697
2,32,8,61,1,[],2,2177,11698
13,27,5,54,2,[],13,2177,11699
-1,22,0,38,0,[],-1,2177,11700
28,26,9,52,2,[],28,2177,11701
5,35,20,57,1,['B'],5,2177,11702
18,26,27,56,1,[],18,2177,11703
8,29,22,56,1,[],8,2177,11704
25,35,12,62,1,[],25,2177,11705
25,32,10,55,2,[],25,2177,11706
0,24,23,51,2,[],0,2177,11707
13,43,6,63,1,[],13,2177,11708
1,28,15,53,2,[],1,2177,11709
22,25,29,47,2,[],22,2177,11710
3,24,25,50,2,[],3,2177,11711
23,30,3,57,2,[],23,2177,11712
26,47,3,65,1,[],26,2177,11713
10,28,20,50,2,[],10,2177,11714
-1,22,0,37,0,[],-1,2177,11715
-1,22,0,41,0,[],-1,2177,11716
-1,18,0,35,0,[],-1,2177,11717
21,33,4,56,2,[],21,2177,11718
6,33,11,52,2,[],6,2177,11719
15,41,14,59,1,['A'],15,2177,11720
24,31,30,57,1,[],24,2177,11721
28,40,9,62,1,[],28,2177,11722
19,32,16,52,2,[],19,2177,11723
9,41,26,56,1,[],9,2177,11724
17,59,1,72,1,['3'],17,2177,11725
14,37,2,57,2,[],14,2177,11726
4,33,12,54,2,[],4,2177,11727
1,46,13,59,1,[],1,2177,11728
-1,23,0,40,0,[],-1,2177,11729
-1,26,0,43,0,[],-1,2177,11730
2,35,7,56,2,[],2,2177,11731
11,36,14,54,2,[],11,2177,11732
5,34,21,53,2,[],5,2177,11733
16,34,19,54,2,[],16,2177,11734
27,36,24,49,2,[],27,2177,11735
20,34,18,54,2,[],20,2177,11736
9,34,27,47,2,[],9,2177,11737
-1,23,0,33,0,[],-1,2177,11738
-1,19,0,28,0,[],-1,2177,11739
28,30,11,64,1,[],28,2178,11740
10,34,10,62,1,[],10,2178,11741
7,36,9,62,1,[],7,2178,11742
26,28,2,54,2,[],26,2178,11743
26,39,4,65,1,[],26,2178,11744
16,35,3,66,1,[],16,2178,11745
-1,21,0,39,0,[],-1,2178,11746
24,28,26,57,1,[],24,2178,11747
1,31,19,58,1,[],1,2178,11748
27,32,18,60,1,[],27,2178,11749
19,37,12,60,1,[],19,2178,11750
23,34,8,63,1,[],23,2178,11751
22,26,29,57,1,[],22,2178,11752
14,24,5,55,2,[],14,2178,11753
17,21,23,59,1,[],17,2178,11754
18,28,20,58,1,[],18,2178,11755
25,25,3,56,2,[],25,2178,11756
0,29,22,57,1,[],0,2178,11757
25,38,5,64,1,[],25,2178,11758
2,27,6,53,2,[],2,2178,11759
11,39,2,66,1,[],11,2178,11760
4,31,1,55,2,[],4,2178,11761
8,30,28,56,1,[],8,2178,11762
20,33,17,57,1,[],20,2178,11763
9,31,27,56,1,[],9,2178,11764
21,36,16,58,1,['A'],21,2178,11765
3,23,20,50,2,[],3,2178,11766
13,21,17,52,2,[],13,2178,11767
6,29,15,60,1,[],6,2178,11768
13,35,14,60,1,[],13,2178,11769
14,37,6,64,1,[],14,2178,11770
15,32,24,56,1,[],15,2178,11771
29,29,30,56,1,[],29,2178,11772
0,25,22,49,2,[],0,2178,11773
3,30,21,57,1,[],3,2178,11774
10,29,10,55,2,[],10,2178,11775
21,31,13,54,2,['Po'],21,2178,11776
12,35,25,58,1,[],12,2178,11777
11,33,4,56,2,[],11,2178,11778
2,48,7,62,1,[],2,2178,11779
7,32,8,54,2,[],7,2178,11780
23,33,7,55,2,[],23,2178,11781
28,33,9,54,2,[],28,2178,11782
8,24,28,47,2,[],8,2178,11783
4,57,1,71,1,['A'],4,2178,11784
19,32,15,52,2,[],19,2178,11785
-1,22,0,40,0,[],-1,2178,11786
20,30,16,53,2,[],20,2178,11787
24,27,27,42,2,[],24,2178,11788
9,25,26,44,2,[],9,2178,11789
16,34,12,52,2,[],16,2178,11790
-1,17,0,37,0,[],-1,2178,11791
-1,23,0,34,0,[],-1,2178,11792
6,36,11,55,2,[],6,2178,11793
5,47,13,62,1,[],5,2178,11794
12,31,25,47,2,[],12,2178,11795
17,31,23,52,2,[],17,2178,11796
18,35,21,51,2,[],18,2178,11797
5,35,14,54,2,[],5,2178,11798
1,35,18,54,2,[],1,2178,11799
27,36,19,52,2,[],27,2178,11800
29,27,30,43,2,[],29,2178,11801
22,31,29,43,2,[],22,2178,11802
-1,29,0,44,0,[],-1,2178,11803
-1,24,0,34,0,[],-1,2178,11804
-1,22,0,30,0,[],-1,2178,11805
-1,20,0,31,0,[],-1,2178,11806
15,36,24,50,2,[],15,2178,11807
-1,32,0,41,0,[],-1,2178,11808
-1,25,0,34,0,[],-1,2178,11809
26,54,3,70,1,['B'],26,2179,11810
2,38,1,69,1,[],2,2179,11811
16,26,9,52,2,[],16,2179,11812
28,31,21,59,1,[],28,2179,11813
21,36,7,66,1,[],21,2179,11814
1,35,16,61,1,[],1,2179,11815
11,38,4,66,1,[],11,2179,11816
21,27,6,53,2,[],21,2179,11817
5,31,17,60,1,[],5,2179,11818
16,37,10,64,1,[],16,2179,11819
28,26,20,49,2,[],28,2179,11820
27,21,23,47,2,[],27,2179,11821
19,39,2,67,1,['B'],19,2179,11822
29,32,25,56,1,[],29,2179,11823
29,21,24,47,2,[],29,2179,11824
25,32,18,61,1,[],25,2179,11825
24,21,29,44,2,[],17,2179,11826
4,38,6,65,1,[],4,2179,11827
14,30,2,54,2,[],14,2179,11828
10,22,22,47,2,[],10,2179,11829
2,28,4,53,2,[],2,2179,11830
13,34,14,62,1,[],13,2179,11831
15,28,24,58,1,[],15,2179,11832
17,22,30,44,2,[],17,2179,11833
0,32,15,62,1,[],0,2179,11834
18,33,19,59,1,[],18,2179,11835
-1,17,0,40,0,[],-1,2179,11836
26,29,3,54,2,[],26,2179,11837
24,32,29,54,1,[],24,2179,11838
9,27,28,57,1,[],9,2179,11839
14,37,5,66,1,[],14,2179,11840
4,28,7,52,2,[],4,2179,11841
11,27,1,55,2,[],11,2179,11842
7,24,13,50,2,[],7,2179,11843
5,27,17,49,2,[],5,2179,11844
-1,23,0,38,0,[],-1,2179,11845
1,30,16,51,2,[],1,2179,11846
7,46,13,61,1,[],7,2179,11847
0,31,14,51,2,[],0,2179,11848
3,48,8,64,1,[],3,2179,11849
19,30,5,55,2,[],19,2179,11850
20,31,10,53,2,[],20,2179,11851
17,34,30,56,1,[],17,2179,11852
-1,21,0,39,0,[],-1,2179,11853
-1,24,0,43,0,[],-1,2179,11854
8,29,21,50,2,[],8,2179,11855
3,31,8,54,2,[],3,2179,11856
10,40,22,59,1,[],10,2179,11857
6,31,27,58,1,[],6,2179,11858
-1,23,0,43,0,[],-1,2179,11859
27,39,23,59,1,[],27,2179,11860
22,36,26,56,1,[],22,2179,11861
12,28,12,53,2,[],12,2179,11862
8,40,20,62,1,[],8,2179,11863
13,34,15,52,2,[],13,2179,11864
23,46,11,64,1,"['Po', 'R']",23,2179,11865
6,28,27,50,2,[],6,2179,11866
23,33,11,54,2,[],23,2179,11867
-1,27,0,41,0,[],-1,2179,11868
25,32,18,52,2,[],25,2179,11869
12,47,12,63,1,[],12,2179,11870
20,49,9,64,1,[],20,2179,11871
-1,31,0,44,0,[],-1,2179,11872
15,30,25,53,2,[],15,2179,11873
22,35,26,48,2,[],22,2179,11874
-1,29,0,42,0,[],-1,2179,11875
-1,29,0,38,0,[],-1,2179,11876
-1,29,0,43,0,[],-1,2179,11877
9,34,28,45,2,[],9,2179,11878
18,33,19,55,2,[],18,2179,11879
22,30,24,52,2,[],22,2180,11880
3,37,3,68,1,[],3,2180,11881
14,33,5,65,1,[],14,2180,11882
0,37,9,62,1,[],0,2180,11883
24,31,30,57,1,[],24,2180,11884
8,25,20,54,2,[],8,2180,11885
7,36,6,63,1,['B'],7,2180,11886
28,30,11,55,2,[],28,2180,11887
10,29,14,54,2,[],10,2180,11888
28,34,11,62,1,[],28,2180,11889
