loc,year,pid
USA,2162,12066
USA,2162,12067
USA,2162,12068
USA,2162,12069
USA,2162,12070
USA,2162,12071
USA,2162,12072
USA,2161,12073
USA,2161,12074
USA,2161,12075
USA,2161,12076
USA,2161,12077
USA,2161,12078
Bosnia and Herzegovina,2161,12079
Serbia,2161,12080
Bosnia and Herzegovina,2161,12081
USA,2160,12082
France,2160,12083
USA,2160,12084
USA,2160,12085
USA,2160,12086
USA,2160,12087
USA,2160,12088
USA,2160,12089
USA,2164,12090
Croatia,2164,12091
USA,2164,12092
USA,2164,12093
USA,2164,12094
USA,2164,12095
USA,2164,12096
USA,2164,12097
USA,2164,12098
USA,2164,12099
USA,2164,12100
Italy,2164,12101
USA,2164,12102
USA,2164,12103
USA,2164,12104
USA,2164,12105
USA,2164,12106
USA,2164,12107
Uruguay,2164,12108
USA,2164,12109
USA,2164,12110
Turkey,2164,12111
USA,2164,12112
USA,2164,12113
USA,2164,12114
USA,2164,12115
USA,2164,12116
USA,2164,12117
USA,2164,12118
USA,2164,12119
USA,2164,12120
Serbia,2164,12121
USA,2164,12122
New Zealand,2164,12123
USA,2164,12124
USA,2163,12125
USA,2163,12126
USA,2163,12127
USA,2163,12128
USA,2163,12129
USA,2163,12130
USA,2163,12131
Serbia,2163,12132
Senegal,2163,12133
USA,2163,12134
USA,2163,12135
Morocco,2163,12136
USA,2163,12137
USA,2163,12138
USA,2163,12139
USA,2163,12140
USA,2163,12141
USA,2163,12142
Italy,2162,12143
USA,2162,12144
USA,2162,12145
USA,2162,12146
USA,2162,12147
Bahamas,2162,12148
USA,2162,12149
USA,2162,12150
USA,2162,12151
Croatia,2161,12152
USA,2161,12153
USA,2161,12154
USA,2161,12155
USA,2161,12156
USA,2161,12157
USA,2161,12158
Spain,2161,12159
USA,2165,12160
USA,2165,12161
USA,2165,12162
USA,2165,12163
Turkey,2165,12164
USA,2165,12165
Australia,2165,12166
USA,2165,12167
USA,2165,12168
USA,2165,12169
USA,2165,12170
USA,2165,12171
USA,2165,12172
USA,2165,12173
Finland,2165,12174
USA,2165,12175
USA,2165,12176
USA,2165,12177
USA,2165,12178
USA,2165,12179
USA,2165,12180
Croatia,2165,12181
USA,2165,12182
Italy,2165,12183
Latvia,2165,12184
USA,2165,12185
USA,2165,12186
USA,2165,12187
USA,2165,12188
USA,2165,12189
Serbia,2165,12190
Estonia,2165,12191
Serbia,2165,12192
USA,2165,12193
USA,2165,12194
Italy,2164,12195
Spain,2164,12196
USA,2164,12197
USA,2164,12198
USA,2164,12199
Israel,2164,12200
USA,2164,12201
USA,2164,12202
USA,2164,12203
USA,2164,12204
USA,2164,12205
USA,2164,12206
USA,2164,12207
USA,2164,12208
USA,2164,12209
USA,2164,12210
USA,2164,12211
USA,2164,12212
USA,2163,12213
USA,2163,12214
USA,2163,12215
Turkey,2163,12216
Brazil,2163,12217
USA,2163,12218
USA,2163,12219
USA,2163,12220
USA,2163,12221
USA,2162,12222
Japan,2162,12223
USA,2162,12224
USA,2162,12225
USA,2162,12226
USA,2162,12227
USA,2162,12228
USA,2162,12229
Turkey,2166,12230
USA,2166,12231
USA,2166,12232
USA,2166,12233
Australia,2166,12234
USA,2166,12235
USA,2166,12236
USA,2166,12237
Greece,2166,12238
USA,2166,12239
USA,2166,12240
USA,2166,12241
USA,2166,12242
USA,2166,12243
USA,2166,12244
USA,2166,12245
USA,2166,12246
USA,2166,12247
USA,2166,12248
USA,2166,12249
Italy,2166,12250
Australia,2166,12251
USA,2166,12252
USA,2166,12253
Russia,2166,12254
USA,2166,12255
USA,2166,12256
USA,2166,12257
USA,2166,12258
USA,2166,12259
USA,2166,12260
USA,2166,12261
USA,2166,12262
USA,2166,12263
Canada,2166,12264
USA,2165,12265
USA,2165,12266
Serbia,2165,12267
USA,2165,12268
USA,2165,12269
USA,2165,12270
USA,2165,12271
USA,2165,12272
Serbia,2165,12273
Bosnia and Herzegovina,2165,12274
USA,2165,12275
USA,2165,12276
USA,2165,12277
USA,2165,12278
USA,2165,12279
USA,2165,12280
Macedonia,2165,12281
USA,2165,12282
USA,2164,12283
France,2164,12284
China,2164,12285
Hungary,2164,12286
USA,2164,12287
Russia,2164,12288
USA,2164,12289
USA,2164,12290
USA,2164,12291
USA,2163,12292
USA,2163,12293
USA,2163,12294
USA,2163,12295
USA,2163,12296
Netherlands,2163,12297
USA,2163,12298
USA,2163,12299
USA,2167,12300
USA,2167,12301
USA,2167,12302
USA,2167,12303
USA,2167,12304
USA,2167,12305
USA,2167,12306
USA,2167,12307
USA,2167,12308
USA,2167,12309
USA,2167,12310
USA,2167,12311
USA,2167,12312
USA,2167,12313
USA,2167,12314
USA,2167,12315
Croatia,2167,12316
USA,2167,12317
USA,2167,12318
USA,2167,12319
Mali,2167,12320
Russia,2167,12321
USA,2167,12322
Brazil,2167,12323
USA,2167,12324
USA,2167,12325
England,2167,12326
USA,2167,12327
USA,2167,12328
USA,2167,12329
USA,2167,12330
USA,2167,12331
USA,2167,12332
USA,2167,12333
Israel,2167,12334
USA,2166,12335
USA,2166,12336
USA,2166,12337
USA,2166,12338
USA,2166,12339
USA,2166,12340
France,2166,12341
USA,2166,12342
USA,2166,12343
USA,2166,12344
USA,2166,12345
USA,2166,12346
USA,2166,12347
USA,2166,12348
USA,2166,12349
USA,2166,12350
Hungary,2166,12351
USA,2166,12352
USA,2165,12353
Puerto Rico,2165,12354
USA,2165,12355
USA,2165,12356
USA,2165,12357
USA,2165,12358
Croatia,2165,12359
Lithuania,2165,12360
USA,2165,12361
USA,2164,12362
Mali,2164,12363
USA,2164,12364
USA,2164,12365
USA,2164,12366
USA,2164,12367
USA,2164,12368
Mexico,2164,12369
USA,2168,12370
USA,2168,12371
USA,2168,12372
USA,2168,12373
USA,2168,12374
USA,2168,12375
USA,2168,12376
USA,2168,12377
USA,2168,12378
Gabon,2168,12379
USA,2168,12380
USA,2168,12381
USA,2168,12382
USA,2168,12383
USA,2168,12384
Puerto Rico,2168,12385
USA,2168,12386
USA,2168,12387
USA,2168,12388
USA,2168,12389
USA,2168,12390
Canada,2168,12391
USA,2168,12392
USA,2168,12393
USA,2168,12394
USA,2168,12395
USA,2168,12396
USA,2168,12397
USA,2168,12398
Greece,2168,12399
USA,2168,12400
Greece,2168,12401
USA,2168,12402
USA,2168,12403
USA,2168,12404
USA,2167,12405
USA,2167,12406
USA,2167,12407
USA,2167,12408
USA,2167,12409
USA,2167,12410
USA,2167,12411
USA,2167,12412
France,2167,12413
USA,2167,12414
USA,2167,12415
USA,2167,12416
USA,2167,12417
Ireland,2167,12418
Sudan,2167,12419
USA,2167,12420
USA,2167,12421
USA,2167,12422
Spain,2166,12423
USA,2166,12424
USA,2166,12425
USA,2166,12426
USA,2166,12427
USA,2166,12428
USA,2166,12429
USA,2166,12430
USA,2166,12431
USA,2165,12432
USA,2165,12433
USA,2165,12434
USA,2165,12435
USA,2165,12436
USA,2165,12437
USA,2165,12438
USA,2165,12439
USA,2169,12440
USA,2169,12441
USA,2169,12442
USA,2169,12443
USA,2169,12444
USA,2169,12445
USA,2169,12446
USA,2169,12447
USA,2169,12448
USA,2169,12449
Bosnia and Herzegovina,2169,12450
USA,2169,12451
USA,2169,12452
USA,2169,12453
USA,2169,12454
USA,2169,12455
USA,2169,12456
Bosnia and Herzegovina,2169,12457
USA,2169,12458
USA,2169,12459
Kosovo,2169,12460
USA,2169,12461
USA,2169,12462
USA,2169,12463
USA,2169,12464
Italy,2169,12465
USA,2169,12466
Spain,2169,12467
Canada,2169,12468
USA,2169,12469
USA,2169,12470
Turkey,2169,12471
USA,2169,12472
USA,2169,12473
USA,2169,12474
USA,2168,12475
USA,2168,12476
USA,2168,12477
USA,2168,12478
USA,2168,12479
USA,2168,12480
USA,2168,12481
Australia,2168,12482
USA,2168,12483
USA,2168,12484
USA,2168,12485
USA,2168,12486
USA,2168,12487
USA,2168,12488
USA,2168,12489
USA,2168,12490
Australia,2168,12491
USA,2168,12492
USA,2167,12493
Serbia,2167,12494
USA,2167,12495
USA,2167,12496
Greece,2167,12497
USA,2167,12498
USA,2167,12499
USA,2167,12500
USA,2167,12501
USA,2166,12502
Canada,2166,12503
USA,2166,12504
USA,2166,12505
USA,2166,12506
USA,2166,12507
USA,2166,12508
USA,2166,12509
USA,2170,12510
USA,2170,12511
USA,2170,12512
USA,2170,12513
USA,2170,12514
USA,2170,12515
USA,2170,12516
France,2170,12517
Lithuania,2170,12518
Spain,2170,12519
USA,2170,12520
Lithuania,2170,12521
USA,2170,12522
Spain,2170,12523
Senegal,2170,12524
Lithuania,2170,12525
USA,2170,12526
USA,2170,12527
USA,2170,12528
USA,2170,12529
USA,2170,12530
USA,2170,12531
Serbia,2170,12532
Czech Republic,2170,12533
Egypt,2170,12534
USA,2170,12535
USA,2170,12536
Australia,2170,12537
USA,2170,12538
USA,2170,12539
USA,2170,12540
USA,2170,12541
USA,2170,12542
USA,2170,12543
Bahamas,2170,12544
Russia,2169,12545
USA,2169,12546
USA,2169,12547
USA,2169,12548
USA,2169,12549
USA,2169,12550
USA,2169,12551
USA,2169,12552
USA,2169,12553
USA,2169,12554
Senegal,2169,12555
USA,2169,12556
Canada,2169,12557
USA,2169,12558
USA,2169,12559
USA,2169,12560
Russia,2169,12561
USA,2169,12562
USA,2168,12563
Bosnia and Herzegovina,2168,12564
USA,2168,12565
USA,2168,12566
USA,2168,12567
USA,2168,12568
USA,2168,12569
USA,2168,12570
USA,2168,12571
USA,2167,12572
USA,2167,12573
USA,2167,12574
USA,2167,12575
USA,2167,12576
USA,2167,12577
USA,2167,12578
USA,2167,12579
USA,2171,12580
USA,2171,12581
USA,2171,12582
USA,2171,12583
France,2171,12584
USA,2171,12585
USA,2171,12586
USA,2171,12587
USA,2171,12588
USA,2171,12589
USA,2171,12590
USA,2171,12591
USA,2171,12592
USA,2171,12593
USA,2171,12594
USA,2171,12595
USA,2171,12596
USA,2171,12597
USA,2171,12598
USA,2171,12599
Sweden,2171,12600
USA,2171,12601
USA,2171,12602
USA,2171,12603
USA,2171,12604
USA,2171,12605
USA,2171,12606
USA,2171,12607
Lithuania,2171,12608
USA,2171,12609
USA,2171,12610
USA,2171,12611
USA,2171,12612
USA,2171,12613
USA,2171,12614
USA,2170,12615
USA,2170,12616
USA,2170,12617
USA,2170,12618
USA,2170,12619
USA,2170,12620
USA,2170,12621
USA,2170,12622
USA,2170,12623
USA,2170,12624
USA,2170,12625
USA,2170,12626
USA,2170,12627
France,2170,12628
Argentina,2170,12629
USA,2170,12630
USA,2170,12631
USA,2170,12632
USA,2169,12633
USA,2169,12634
USA,2169,12635
USA,2169,12636
USA,2169,12637
USA,2169,12638
Italy,2169,12639
Bulgaria,2169,12640
USA,2169,12641
USA,2168,12642
Panama,2168,12643
USA,2168,12644
Brazil,2168,12645
France,2168,12646
USA,2168,12647
USA,2168,12648
USA,2168,12649
USA,2172,12650
USA,2172,12651
USA,2172,12652
Greece,2172,12653
USA,2172,12654
USA,2172,12655
USA,2172,12656
Australia,2172,12657
USA,2172,12658
Russia,2172,12659
USA,2172,12660
USA,2172,12661
USA,2172,12662
USA,2172,12663
USA,2172,12664
USA,2172,12665
USA,2172,12666
USA,2172,12667
USA,2172,12668
USA,2172,12669
USA,2172,12670
USA,2172,12671
USA,2172,12672
USA,2172,12673
USA,2172,12674
USA,2172,12675
Bosnia and Herzegovina,2172,12676
USA,2172,12677
USA,2172,12678
USA,2172,12679
USA,2172,12680
USA,2172,12681
USA,2172,12682
USA,2172,12683
USA,2172,12684
USA,2171,12685
USA,2171,12686
USA,2171,12687
Spain,2171,12688
USA,2171,12689
USA,2171,12690
Spain,2171,12691
USA,2171,12692
USA,2171,12693
USA,2171,12694
USA,2171,12695
USA,2171,12696
USA,2171,12697
USA,2171,12698
USA,2171,12699
USA,2171,12700
USA,2171,12701
Russia,2171,12702
Lithuania,2170,12703
Bosnia and Herzegovina,2170,12704
USA,2170,12705
USA,2170,12706
USA,2170,12707
USA,2170,12708
USA,2170,12709
USA,2170,12710
USA,2170,12711
USA,2169,12712
USA,2169,12713
USA,2169,12714
USA,2169,12715
USA,2169,12716
USA,2169,12717
USA,2169,12718
USA,2169,12719
Italy,2173,12720
USA,2173,12721
USA,2173,12722
USA,2173,12723
USA,2173,12724
USA,2173,12725
Jamaica,2173,12726
USA,2173,12727
USA,2173,12728
Canada,2173,12729
USA,2173,12730
USA,2173,12731
USA,2173,12732
USA,2173,12733
USA,2173,12734
USA,2173,12735
USA,2173,12736
USA,2173,12737
USA,2173,12738
USA,2173,12739
USA,2173,12740
USA,2173,12741
USA,2173,12742
USA,2173,12743
USA,2173,12744
Finland,2173,12745
USA,2173,12746
USA,2173,12747
USA,2173,12748
USA,2173,12749
USA,2173,12750
USA,2173,12751
USA,2173,12752
USA,2173,12753
Turkey,2173,12754
USA,2172,12755
USA,2172,12756
USA,2172,12757
USA,2172,12758
USA,2172,12759
USA,2172,12760
USA,2172,12761
England,2172,12762
USA,2172,12763
Canada,2172,12764
USA,2172,12765
USA,2172,12766
Spain,2172,12767
USA,2172,12768
USA,2172,12769
USA,2172,12770
Argentina,2172,12771
USA,2172,12772
USA,2171,12773
Croatia,2171,12774
Czech Republic,2171,12775
USA,2171,12776
USA,2171,12777
USA,2171,12778
Canada,2171,12779
USA,2171,12780
USA,2171,12781
USA,2170,12782
USA,2170,12783
USA,2170,12784
USA,2170,12785
USA,2170,12786
USA,2170,12787
USA,2170,12788
USA,2170,12789
USA,2174,12790
USA,2174,12791
USA,2174,12792
USA,2174,12793
USA,2174,12794
USA,2174,12795
USA,2174,12796
USA,2174,12797
USA,2174,12798
Greece,2174,12799
USA,2174,12800
USA,2174,12801
USA,2174,12802
USA,2174,12803
USA,2174,12804
USA,2174,12805
USA,2174,12806
USA,2174,12807
USA,2174,12808
Australia,2174,12809
USA,2174,12810
USA,2174,12811
USA,2174,12812
USA,2174,12813
Canada,2174,12814
Puerto Rico,2174,12815
USA,2174,12816
USA,2174,12817
USA,2174,12818
USA,2174,12819
USA,2174,12820
USA,2174,12821
USA,2174,12822
Serbia,2174,12823
USA,2174,12824
USA,2173,12825
USA,2173,12826
USA,2173,12827
USA,2173,12828
USA,2173,12829
Argentina,2173,12830
Russia,2173,12831
USA,2173,12832
USA,2173,12833
USA,2173,12834
USA,2173,12835
USA,2173,12836
USA,2173,12837
Serbia,2173,12838
USA,2173,12839
USA,2173,12840
USA,2173,12841
USA,2173,12842
USA,2172,12843
USA,2172,12844
USA,2172,12845
USA,2172,12846
USA,2172,12847
USA,2172,12848
USA,2172,12849
USA,2172,12850
USA,2172,12851
USA,2171,12852
USA,2171,12853
Bosnia and Herzegovina,2171,12854
USA,2171,12855
USA,2171,12856
USA,2171,12857
USA,2171,12858
USA,2171,12859
USA,2175,12860
USA,2175,12861
USA,2175,12862
Spain,2175,12863
USA,2175,12864
Cameroon,2175,12865
USA,2175,12866
USA,2175,12867
USA,2175,12868
Croatia,2175,12869
USA,2175,12870
USA,2175,12871
USA,2175,12872
USA,2175,12873
USA,2175,12874
USA,2175,12875
Australia,2175,12876
Italy,2175,12877
USA,2175,12878
USA,2175,12879
USA,2175,12880
USA,2175,12881
USA,2175,12882
USA,2175,12883
USA,2175,12884
USA,2175,12885
USA,2175,12886
Italy,2175,12887
USA,2175,12888
USA,2175,12889
USA,2175,12890
USA,2175,12891
Croatia,2175,12892
USA,2175,12893
USA,2175,12894
USA,2174,12895
USA,2174,12896
USA,2174,12897
USA,2174,12898
USA,2174,12899
USA,2174,12900
USA,2174,12901
Argentina,2174,12902
USA,2174,12903
USA,2174,12904
USA,2174,12905
USA,2174,12906
USA,2174,12907
USA,2174,12908
USA,2174,12909
Sweden,2174,12910
USA,2174,12911
USA,2174,12912
Australia,2173,12913
Slovakia,2173,12914
USA,2173,12915
USA,2173,12916
USA,2173,12917
USA,2173,12918
USA,2173,12919
Australia,2173,12920
Ivory Coast,2173,12921
USA,2172,12922
USA,2172,12923
USA,2172,12924
USA,2172,12925
Slovakia,2172,12926
USA,2172,12927
USA,2172,12928
USA,2172,12929
USA,2176,12930
USA,2176,12931
USA,2176,12932
Serbia,2176,12933
USA,2176,12934
USA,2176,12935
Italy,2176,12936
USA,2176,12937
USA,2176,12938
USA,2176,12939
USA,2176,12940
USA,2176,12941
USA,2176,12942
USA,2176,12943
USA,2176,12944
USA,2176,12945
USA,2176,12946
Canada,2176,12947
USA,2176,12948
USA,2176,12949
Canada,2176,12950
Greece,2176,12951
USA,2176,12952
USA,2176,12953
USA,2176,12954
USA,2176,12955
USA,2176,12956
USA,2176,12957
Germany,2176,12958
USA,2176,12959
USA,2176,12960
USA,2176,12961
USA,2176,12962
USA,2176,12963
USA,2176,12964
USA,2175,12965
Russia,2175,12966
USA,2175,12967
USA,2175,12968
USA,2175,12969
USA,2175,12970
USA,2175,12971
USA,2175,12972
USA,2175,12973
USA,2175,12974
USA,2175,12975
USA,2175,12976
Lithuania,2175,12977
USA,2175,12978
USA,2175,12979
Australia,2175,12980
USA,2175,12981
USA,2175,12982
USA,2174,12983
USA,2174,12984
USA,2174,12985
New Zealand,2174,12986
USA,2174,12987
Israel,2174,12988
Lithuania,2174,12989
USA,2174,12990
Macedonia,2174,12991
USA,2173,12992
USA,2173,12993
USA,2173,12994
Greece,2173,12995
USA,2173,12996
USA,2173,12997
USA,2173,12998
USA,2173,12999
USA,2177,13000
USA,2177,13001
USA,2177,13002
USA,2177,13003
USA,2177,13004
Lithuania,2177,13005
USA,2177,13006
USA,2177,13007
Spain,2177,13008
USA,2177,13009
USA,2177,13010
USA,2177,13011
USA,2177,13012
USA,2177,13013
USA,2177,13014
USA,2177,13015
USA,2177,13016
USA,2177,13017
USA,2177,13018
USA,2177,13019
USA,2177,13020
Senegal,2177,13021
USA,2177,13022
USA,2177,13023
USA,2177,13024
USA,2177,13025
USA,2177,13026
USA,2177,13027
USA,2177,13028
USA,2177,13029
USA,2177,13030
USA,2177,13031
USA,2177,13032
Denmark,2177,13033
USA,2177,13034
USA,2176,13035
USA,2176,13036
USA,2176,13037
China,2176,13038
USA,2176,13039
USA,2176,13040
Serbia,2176,13041
USA,2176,13042
USA,2176,13043
USA,2176,13044
USA,2176,13045
USA,2176,13046
USA,2176,13047
USA,2176,13048
USA,2176,13049
USA,2176,13050
USA,2176,13051
Croatia,2176,13052
USA,2175,13053
USA,2175,13054
USA,2175,13055
USA,2175,13056
USA,2175,13057
USA,2175,13058
USA,2175,13059
USA,2175,13060
Australia,2175,13061
USA,2174,13062
USA,2174,13063
USA,2174,13064
Dominican Republic,2174,13065
USA,2174,13066
USA,2174,13067
USA,2174,13068
Russia,2174,13069
USA,2178,13070
USA,2178,13071
USA,2178,13072
USA,2178,13073
USA,2178,13074
USA,2178,13075
USA,2178,13076
USA,2178,13077
USA,2178,13078
USA,2178,13079
USA,2178,13080
USA,2178,13081
USA,2178,13082
USA,2178,13083
USA,2178,13084
USA,2178,13085
USA,2178,13086
USA,2178,13087
USA,2178,13088
USA,2178,13089
USA,2178,13090
USA,2178,13091
USA,2178,13092
USA,2178,13093
USA,2178,13094
Italy,2178,13095
Spain,2178,13096
Croatia,2178,13097
USA,2178,13098
USA,2178,13099
Italy,2178,13100
USA,2178,13101
USA,2178,13102
USA,2178,13103
USA,2178,13104
USA,2177,13105
USA,2177,13106
USA,2177,13107
USA,2177,13108
USA,2177,13109
USA,2177,13110
USA,2177,13111
Italy,2177,13112
USA,2177,13113
USA,2177,13114
USA,2177,13115
USA,2177,13116
USA,2177,13117
USA,2177,13118
Senegal,2177,13119
USA,2177,13120
USA,2177,13121
Spain,2177,13122
Serbia,2176,13123
USA,2176,13124
USA,2176,13125
USA,2176,13126
Slovenia,2176,13127
USA,2176,13128
USA,2176,13129
USA,2176,13130
USA,2176,13131
USA,2175,13132
France,2175,13133
USA,2175,13134
USA,2175,13135
USA,2175,13136
USA,2175,13137
USA,2175,13138
USA,2175,13139
USA,2179,13140
USA,2179,13141
Brazil,2179,13142
USA,2179,13143
USA,2179,13144
USA,2179,13145
USA,2179,13146
USA,2179,13147
USA,2179,13148
USA,2179,13149
USA,2179,13150
USA,2179,13151
USA,2179,13152
USA,2179,13153
USA,2179,13154
USA,2179,13155
USA,2179,13156
USA,2179,13157
USA,2179,13158
USA,2179,13159
USA,2179,13160
USA,2179,13161
USA,2179,13162
Croatia,2179,13163
Netherlands,2179,13164
Israel,2179,13165
USA,2179,13166
USA,2179,13167
Australia,2179,13168
Spain,2179,13169
USA,2179,13170
USA,2179,13171
USA,2179,13172
USA,2179,13173
USA,2179,13174
USA,2178,13175
USA,2178,13176
Canada,2178,13177
USA,2178,13178
USA,2178,13179
USA,2178,13180
USA,2178,13181
Cameroon,2178,13182
USA,2178,13183
USA,2178,13184
Slovakia,2178,13185
USA,2178,13186
USA,2178,13187
USA,2178,13188
USA,2178,13189
USA,2178,13190
Serbia,2178,13191
USA,2178,13192
USA,2177,13193
USA,2177,13194
USA,2177,13195
USA,2177,13196
USA,2177,13197
USA,2177,13198
Brazil,2177,13199
USA,2177,13200
USA,2177,13201
USA,2176,13202
USA,2176,13203
Croatia,2176,13204
USA,2176,13205
Lithuania,2176,13206
USA,2176,13207
England,2176,13208
USA,2176,13209
USA,2180,13210
USA,2180,13211
USA,2180,13212
Spain,2180,13213
USA,2180,13214
USA,2180,13215
USA,2180,13216
Kazakhstan,2180,13217
USA,2180,13218
Spain,2180,13219
USA,2180,13220
USA,2180,13221
USA,2180,13222
USA,2180,13223
Nigeria,2180,13224
USA,2180,13225
Spain,2180,13226
USA,2180,13227
USA,2180,13228
USA,2180,13229
USA,2180,13230
Senegal,2180,13231
USA,2180,13232
USA,2180,13233
USA,2180,13234
Guadeloupe,2180,13235
USA,2180,13236
USA,2180,13237
USA,2180,13238
USA,2180,13239
USA,2180,13240
USA,2180,13241
USA,2180,13242
USA,2180,13243
Russia,2180,13244
USA,2179,13245
Bulgaria,2179,13246
USA,2179,13247
USA,2179,13248
USA,2179,13249
Croatia,2179,13250
USA,2179,13251
Greece,2179,13252
USA,2179,13253
USA,2179,13254
USA,2179,13255
USA,2179,13256
USA,2179,13257
USA,2179,13258
USA,2179,13259
Georgia,2179,13260
USA,2179,13261
USA,2179,13262
USA,2178,13263
USA,2178,13264
USA,2178,13265
USA,2178,13266
USA,2178,13267
Czech Republic,2178,13268
USA,2178,13269
USA,2178,13270
Belgium,2178,13271
USA,2177,13272
USA,2177,13273
USA,2177,13274
USA,2177,13275
Poland,2177,13276
Australia,2177,13277
USA,2177,13278
USA,2177,13279
USA,2181,13280
Poland,2181,13281
USA,2181,13282
Austria,2181,13283
USA,2181,13284
USA,2181,13285
USA,2181,13286
USA,2181,13287
USA,2181,13288
USA,2181,13289
USA,2181,13290
USA,2181,13291
France,2181,13292
USA,2181,13293
USA,2181,13294
USA,2181,13295
USA,2181,13296
USA,2181,13297
USA,2181,13298
USA,2181,13299
Lithuania,2181,13300
USA,2181,13301
USA,2181,13302
USA,2181,13303
USA,2181,13304
USA,2181,13305
USA,2181,13306
USA,2181,13307
USA,2181,13308
England,2181,13309
USA,2181,13310
USA,2181,13311
USA,2181,13312
USA,2181,13313
USA,2181,13314
Ukraine,2180,13315
Sudan,2180,13316
USA,2180,13317
USA,2180,13318
USA,2180,13319
USA,2180,13320
USA,2180,13321
USA,2180,13322
USA,2180,13323
Nigeria,2180,13324
USA,2180,13325
USA,2180,13326
USA,2180,13327
Nigeria,2180,13328
USA,2180,13329
USA,2180,13330
USA,2180,13331
USA,2180,13332
USA,2179,13333
USA,2179,13334
USA,2179,13335
USA,2179,13336
USA,2179,13337
Bosnia and Herzegovina,2179,13338
USA,2179,13339
Australia,2179,13340
USA,2179,13341
USA,2178,13342
USA,2178,13343
Sudan,2178,13344
USA,2178,13345
Bosnia and Herzegovina,2178,13346
Italy,2178,13347
USA,2178,13348
USA,2178,13349
USA,2182,13350
USA,2182,13351
USA,2182,13352
USA,2182,13353
USA,2182,13354
USA,2182,13355
USA,2182,13356
Slovenia,2182,13357
USA,2182,13358
USA,2182,13359
USA,2182,13360
Croatia,2182,13361
USA,2182,13362
France,2182,13363
USA,2182,13364
USA,2182,13365
USA,2182,13366
USA,2182,13367
USA,2182,13368
USA,2182,13369
USA,2182,13370
USA,2182,13371
USA,2182,13372
Cameroon,2182,13373
USA,2182,13374
USA,2182,13375
USA,2182,13376
USA,2182,13377
USA,2182,13378
USA,2182,13379
USA,2182,13380
USA,2182,13381
USA,2182,13382
USA,2182,13383
USA,2182,13384
USA,2181,13385
USA,2181,13386
USA,2181,13387
USA,2181,13388
Greece,2181,13389
USA,2181,13390
France,2181,13391
USA,2181,13392
Italy,2181,13393
USA,2181,13394
USA,2181,13395
USA,2181,13396
Congo,2181,13397
USA,2181,13398
USA,2181,13399
USA,2181,13400
USA,2181,13401
USA,2181,13402
Senegal,2180,13403
USA,2180,13404
USA,2180,13405
USA,2180,13406
USA,2180,13407
Bosnia and Herzegovina,2180,13408
Serbia,2180,13409
USA,2180,13410
USA,2180,13411
USA,2179,13412
USA,2179,13413
USA,2179,13414
USA,2179,13415
USA,2179,13416
